"";"cut_region";"region";"cut_provincia";"provincia";"cut_comuna";"comuna";"año";"pob_activa";"resto_poblacion";"ed_superior_porcentaje"
"3695";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6308;"Placilla";2024;790;8491;0,093039689082558
"3696";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6308;"Placilla";2025;783;8520;0,0919014084507042
"3697";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6308;"Placilla";2026;771;8553;0,090143809189758
"3698";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6308;"Placilla";2027;771;8579;0,0898706142907099
"3699";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6308;"Placilla";2028;770;8600;0,0895348837209302
"3700";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6308;"Placilla";2029;771;8612;0,089526242452392
"3701";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6308;"Placilla";2030;773;8631;0,0895608851813231
"3702";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6308;"Placilla";2031;775;8649;0,0896057347670251
"3703";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6308;"Placilla";2032;778;8658;0,0898590898590899
"3704";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6308;"Placilla";2033;772;8679;0,0889503399009102
"3705";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6308;"Placilla";2034;761;8705;0,087421022400919
"3706";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6308;"Placilla";2035;746;8732;0,0854328905176363
"3707";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2002;381;3263;0,116763714373276
"3708";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2003;374;3249;0,115112342259157
"3709";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2004;368;3242;0,113510178901912
"3710";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2005;366;3226;0,113453192808431
"3711";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2006;367;3210;0,114330218068536
"3712";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2007;371;3196;0,116082603254068
"3713";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2008;368;3181;0,115686890914807
"3714";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2009;368;3174;0,115942028985507
"3715";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2010;368;3173;0,115978569177435
"3716";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2011;368;3167;0,116198294916325
"3717";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2012;362;3164;0,11441213653603
"3718";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2013;351;3172;0,110655737704918
"3719";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2014;341;3172;0,10750315258512
"3720";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2015;331;3185;0,10392464678179
"3721";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2016;319;3190;0,1
"3722";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2017;309;3203;0,0964720574461442
"3723";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2018;302;3217;0,093876282250544
"3724";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2019;293;3238;0,0904879555281038
"3725";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2020;285;3246;0,0878003696857671
"3726";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2021;274;3258;0,0841006752608962
"3727";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2022;262;3267;0,0801958983777166
"3728";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2023;255;3265;0,0781010719754977
"3729";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2024;247;3269;0,0755582747017437
"3730";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2025;241;3269;0,0737228510247782
"3731";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2026;236;3271;0,0721491898501987
"3732";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2027;232;3265;0,0710566615620214
"3733";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2028;231;3258;0,070902394106814
"3734";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2029;231;3254;0,0709895513214505
"3735";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2030;225;3253;0,069166922840455
"3736";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2031;229;3244;0,0705918618988903
"3737";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2032;226;3240;0,0697530864197531
"3738";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2033;223;3233;0,068976183111661
"3739";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2034;216;3235;0,0667697063369397
"3740";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6309;"Pumanque";2035;213;3237;0,0658016682113068
"3741";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2002;3897;29734;0,13106208380978
"3742";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2003;3857;30123;0,128041695714238
"3743";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2004;3849;30465;0,126341703594289
"3744";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2005;3868;30788;0,125633363648175
"3745";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2006;3916;31081;0,125993372156623
"3746";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2007;3962;31390;0,126218540936604
"3747";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2008;4017;31722;0,126631359939474
"3748";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2009;4061;32078;0,126597668183802
"3749";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2010;4098;32465;0,126228245803173
"3750";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2011;4119;32849;0,125391944960273
"3751";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2012;4111;33273;0,123553632074054
"3752";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2013;4065;33716;0,120565903428639
"3753";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2014;3983;34196;0,116475611182594
"3754";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2015;3896;34711;0,112241076315865
"3755";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2016;3799;35248;0,107779164775306
"3756";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2017;3718;35822;0,103790966445201
"3757";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2018;3683;36370;0,101264778663734
"3758";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2019;3643;36931;0,0986434161002951
"3759";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2020;3586;37510;0,0956011730205279
"3760";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2021;3513;37998;0,0924522343281225
"3761";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2022;3428;38456;0,0891408362804244
"3762";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2023;3346;38889;0,0860397541721309
"3763";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2024;3284;39298;0,0835665937197822
"3764";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2025;3261;39653;0,0822384182785666
"3765";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2026;3256;39985;0,0814305364511692
"3766";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2027;3267;40291;0,0810851058549056
"3767";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2028;3287;40562;0,0810364380454613
"3768";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2029;3307;40829;0,0809963506331284
"3769";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2030;3327;41079;0,0809902870079603
"3770";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2031;3349;41315;0,0810601476461334
"3771";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2032;3372;41525;0,0812040939193257
"3772";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2033;3374;41749;0,0808163069774126
"3773";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2034;3337;41984;0,0794826600609756
"3774";6;"Libertador General Bernardo O'Higgins";63;"Colchagua";6310;"Santa Cruz";2035;3277;42233;0,0775933511708853
"3775";7;"Maule";71;"Talca";7101;"Talca";2002;29829;180278;0,165461121157324
"3776";7;"Maule";71;"Talca";7101;"Talca";2003;29800;181356;0,16431769558217
"3777";7;"Maule";71;"Talca";7101;"Talca";2004;29937;182268;0,164247152544605
"3778";7;"Maule";71;"Talca";7101;"Talca";2005;30226;182985;0,165182938492226
"3779";7;"Maule";71;"Talca";7101;"Talca";2006;30690;183543;0,167208773965774
"3780";7;"Maule";71;"Talca";7101;"Talca";2007;31173;184196;0,169238202783991
"3781";7;"Maule";71;"Talca";7101;"Talca";2008;31802;184825;0,172065467333965
"3782";7;"Maule";71;"Talca";7101;"Talca";2009;32454;185567;0,174891009716167
"3783";7;"Maule";71;"Talca";7101;"Talca";2010;33008;186439;0,177044502491432
"3784";7;"Maule";71;"Talca";7101;"Talca";2011;33498;187434;0,178718909055988
"3785";7;"Maule";71;"Talca";7101;"Talca";2012;33763;188576;0,179041871712201
"3786";7;"Maule";71;"Talca";7101;"Talca";2013;33746;190025;0,177587159584265
"3787";7;"Maule";71;"Talca";7101;"Talca";2014;33406;191882;0,174096580189908
"3788";7;"Maule";71;"Talca";7101;"Talca";2015;32989;194000;0,170046391752577
"3789";7;"Maule";71;"Talca";7101;"Talca";2016;32506;196218;0,165662681303448
"3790";7;"Maule";71;"Talca";7101;"Talca";2017;32172;198472;0,162098432020638
"3791";7;"Maule";71;"Talca";7101;"Talca";2018;31886;200786;0,158805892841134
"3792";7;"Maule";71;"Talca";7101;"Talca";2019;31518;203199;0,155109031048381
"3793";7;"Maule";71;"Talca";7101;"Talca";2020;31048;205676;0,150955872342908
"3794";7;"Maule";71;"Talca";7101;"Talca";2021;30519;207824;0,146850219416429
"3795";7;"Maule";71;"Talca";7101;"Talca";2022;29944;209791;0,142732529040807
"3796";7;"Maule";71;"Talca";7101;"Talca";2023;29411;211653;0,138958578427898
"3797";7;"Maule";71;"Talca";7101;"Talca";2024;28921;213423;0,135510230856093
"3798";7;"Maule";71;"Talca";7101;"Talca";2025;28591;214995;0,132984488011349
"3799";7;"Maule";71;"Talca";7101;"Talca";2026;28407;216375;0,13128596187175
"3800";7;"Maule";71;"Talca";7101;"Talca";2027;28376;217551;0,130433783342756
"3801";7;"Maule";71;"Talca";7101;"Talca";2028;28528;218501;0,13056233152251
"3802";7;"Maule";71;"Talca";7101;"Talca";2029;28599;219488;0,130298695145065
"3803";7;"Maule";71;"Talca";7101;"Talca";2030;28756;220324;0,13051687514751
"3804";7;"Maule";71;"Talca";7101;"Talca";2031;28944;221104;0,130906722628265
"3805";7;"Maule";71;"Talca";7101;"Talca";2032;29173;221785;0,131537299637036
"3806";7;"Maule";71;"Talca";7101;"Talca";2033;29269;222563;0,131508831207344
"3807";7;"Maule";71;"Talca";7101;"Talca";2034;29140;223500;0,130380313199105
"3808";7;"Maule";71;"Talca";7101;"Talca";2035;28863;224532;0,128547378547379
"3809";7;"Maule";71;"Talca";7102;"Constitución";2002;6026;42232;0,142688009092631
"3810";7;"Maule";71;"Talca";7102;"Constitución";2003;5931;42363;0,140004248990865
"3811";7;"Maule";71;"Talca";7102;"Constitución";2004;5877;42461;0,138409363886861
"3812";7;"Maule";71;"Talca";7102;"Constitución";2005;5848;42515;0,137551452428555
"3813";7;"Maule";71;"Talca";7102;"Constitución";2006;5859;42533;0,137751863259116
"3814";7;"Maule";71;"Talca";7102;"Constitución";2007;5863;42577;0,137703454916974
"3815";7;"Maule";71;"Talca";7102;"Constitución";2008;5889;42630;0,138142153413089
"3816";7;"Maule";71;"Talca";7102;"Constitución";2009;5914;42711;0,138465500690689
"3817";7;"Maule";71;"Talca";7102;"Constitución";2010;5918;42820;0,138206445586175
"3818";7;"Maule";71;"Talca";7102;"Constitución";2011;5917;42934;0,137816182978525
"3819";7;"Maule";71;"Talca";7102;"Constitución";2012;5873;43084;0,136315105375545
"3820";7;"Maule";71;"Talca";7102;"Constitución";2013;5779;43292;0,133488866303243
"3821";7;"Maule";71;"Talca";7102;"Constitución";2014;5630;43560;0,129247015610652
"3822";7;"Maule";71;"Talca";7102;"Constitución";2015;5471;43877;0,124689472844543
"3823";7;"Maule";71;"Talca";7102;"Constitución";2016;5301;44209;0,11990771109955
"3824";7;"Maule";71;"Talca";7102;"Constitución";2017;5161;44553;0,115839561870132
"3825";7;"Maule";71;"Talca";7102;"Constitución";2018;5097;44835;0,113683506189361
"3826";7;"Maule";71;"Talca";7102;"Constitución";2019;5014;45134;0,111091416670359
"3827";7;"Maule";71;"Talca";7102;"Constitución";2020;4912;45436;0,108108108108108
"3828";7;"Maule";71;"Talca";7102;"Constitución";2021;4810;45669;0,105323085681753
"3829";7;"Maule";71;"Talca";7102;"Constitución";2022;4703;45844;0,102587034290202
"3830";7;"Maule";71;"Talca";7102;"Constitución";2023;4602;45999;0,100045653166373
"3831";7;"Maule";71;"Talca";7102;"Constitución";2024;4516;46130;0,097897246910904
"3832";7;"Maule";71;"Talca";7102;"Constitución";2025;4454;46223;0,096358955498345
"3833";7;"Maule";71;"Talca";7102;"Constitución";2026;4414;46290;0,0953553683300929
"3834";7;"Maule";71;"Talca";7102;"Constitución";2027;4393;46324;0,0948320524997841
"3835";7;"Maule";71;"Talca";7102;"Constitución";2028;4397;46315;0,0949368455144122
"3836";7;"Maule";71;"Talca";7102;"Constitución";2029;4384;46322;0,0946418548421916
"3837";7;"Maule";71;"Talca";7102;"Constitución";2030;4392;46286;0,0948883031586225
"3838";7;"Maule";71;"Talca";7102;"Constitución";2031;4411;46238;0,0953977248150872
"3839";7;"Maule";71;"Talca";7102;"Constitución";2032;4444;46165;0,096263403010939
"3840";7;"Maule";71;"Talca";7102;"Constitución";2033;4446;46104;0,0964341488807913
"3841";7;"Maule";71;"Talca";7102;"Constitución";2034;4407;46081;0,0956359454004904
"3842";7;"Maule";71;"Talca";7102;"Constitución";2035;4340;46071;0,0942024266892405
"3843";7;"Maule";71;"Talca";7103;"Curepto";2002;1156;9952;0,116157556270096
"3844";7;"Maule";71;"Talca";7103;"Curepto";2003;1126;9844;0,114384396586753
"3845";7;"Maule";71;"Talca";7103;"Curepto";2004;1103;9726;0,113407361710878
"3846";7;"Maule";71;"Talca";7103;"Curepto";2005;1087;9611;0,113099573405473
"3847";7;"Maule";71;"Talca";7103;"Curepto";2006;1076;9489;0,113394456739382
"3848";7;"Maule";71;"Talca";7103;"Curepto";2007;1065;9381;0,113527342500799
"3849";7;"Maule";71;"Talca";7103;"Curepto";2008;1057;9276;0,113949978438982
"3850";7;"Maule";71;"Talca";7103;"Curepto";2009;1049;9181;0,11425770613223
"3851";7;"Maule";71;"Talca";7103;"Curepto";2010;1035;9098;0,113761266212354
"3852";7;"Maule";71;"Talca";7103;"Curepto";2011;1024;9019;0,113538086262335
"3853";7;"Maule";71;"Talca";7103;"Curepto";2012;1004;8951;0,112166238409116
"3854";7;"Maule";71;"Talca";7103;"Curepto";2013;975;8885;0,109735509285312
"3855";7;"Maule";71;"Talca";7103;"Curepto";2014;938;8849;0,106000678042717
"3856";7;"Maule";71;"Talca";7103;"Curepto";2015;901;8808;0,102293369663942
"3857";7;"Maule";71;"Talca";7103;"Curepto";2016;864;8777;0,098439102198929
"3858";7;"Maule";71;"Talca";7103;"Curepto";2017;832;8750;0,0950857142857143
"3859";7;"Maule";71;"Talca";7103;"Curepto";2018;810;8719;0,092900561991054
"3860";7;"Maule";71;"Talca";7103;"Curepto";2019;784;8693;0,0901875071896929
"3861";7;"Maule";71;"Talca";7103;"Curepto";2020;756;8670;0,08719723183391
"3862";7;"Maule";71;"Talca";7103;"Curepto";2021;727;8626;0,0842800834685834
"3863";7;"Maule";71;"Talca";7103;"Curepto";2022;699;8586;0,0814116002795248
"3864";7;"Maule";71;"Talca";7103;"Curepto";2023;674;8535;0,0789689513766842
"3865";7;"Maule";71;"Talca";7103;"Curepto";2024;650;8486;0,0765967475842564
"3866";7;"Maule";71;"Talca";7103;"Curepto";2025;631;8431;0,0748428418930139
"3867";7;"Maule";71;"Talca";7103;"Curepto";2026;617;8375;0,0736716417910448
"3868";7;"Maule";71;"Talca";7103;"Curepto";2027;605;8313;0,0727775772885841
"3869";7;"Maule";71;"Talca";7103;"Curepto";2028;598;8244;0,0725376031052887
"3870";7;"Maule";71;"Talca";7103;"Curepto";2029;585;8181;0,0715071507150715
"3871";7;"Maule";71;"Talca";7103;"Curepto";2030;577;8123;0,0710328696294472
"3872";7;"Maule";71;"Talca";7103;"Curepto";2031;570;8052;0,0707898658718331
"3873";7;"Maule";71;"Talca";7103;"Curepto";2032;564;7986;0,0706235912847483
"3874";7;"Maule";71;"Talca";7103;"Curepto";2033;555;7921;0,070066910743593
"3875";7;"Maule";71;"Talca";7103;"Curepto";2034;545;7857;0,0693648975435917
"3876";7;"Maule";71;"Talca";7103;"Curepto";2035;528;7798;0,0677096691459349
"3877";7;"Maule";71;"Talca";7104;"Empedrado";2002;530;3847;0,137769690668053
"3878";7;"Maule";71;"Talca";7104;"Empedrado";2003;518;3838;0,134966128191767
"3879";7;"Maule";71;"Talca";7104;"Empedrado";2004;512;3823;0,133926235940361
"3880";7;"Maule";71;"Talca";7104;"Empedrado";2005;508;3808;0,133403361344538
"3881";7;"Maule";71;"Talca";7104;"Empedrado";2006;504;3794;0,132841328413284
"3882";7;"Maule";71;"Talca";7104;"Empedrado";2007;503;3773;0,133315663927909
"3883";7;"Maule";71;"Talca";7104;"Empedrado";2008;503;3758;0,133847791378393
"3884";7;"Maule";71;"Talca";7104;"Empedrado";2009;504;3746;0,134543513080619
"3885";7;"Maule";71;"Talca";7104;"Empedrado";2010;501;3740;0,133957219251337
"3886";7;"Maule";71;"Talca";7104;"Empedrado";2011;502;3728;0,134656652360515
"3887";7;"Maule";71;"Talca";7104;"Empedrado";2012;494;3728;0,132510729613734
"3888";7;"Maule";71;"Talca";7104;"Empedrado";2013;483;3722;0,129768941429339
"3889";7;"Maule";71;"Talca";7104;"Empedrado";2014;470;3735;0,125836680053548
"3890";7;"Maule";71;"Talca";7104;"Empedrado";2015;457;3746;0,121996796583022
"3891";7;"Maule";71;"Talca";7104;"Empedrado";2016;438;3760;0,116489361702128
"3892";7;"Maule";71;"Talca";7104;"Empedrado";2017;425;3775;0,112582781456954
"3893";7;"Maule";71;"Talca";7104;"Empedrado";2018;419;3782;0,110787942887361
"3894";7;"Maule";71;"Talca";7104;"Empedrado";2019;413;3791;0,108942231601161
"3895";7;"Maule";71;"Talca";7104;"Empedrado";2020;400;3806;0,105097214923805
"3896";7;"Maule";71;"Talca";7104;"Empedrado";2021;388;3808;0,101890756302521
"3897";7;"Maule";71;"Talca";7104;"Empedrado";2022;380;3814;0,0996329313057158
"3898";7;"Maule";71;"Talca";7104;"Empedrado";2023;373;3812;0,0978488982161595
"3899";7;"Maule";71;"Talca";7104;"Empedrado";2024;358;3818;0,0937663698271346
"3900";7;"Maule";71;"Talca";7104;"Empedrado";2025;355;3810;0,0931758530183727
"3901";7;"Maule";71;"Talca";7104;"Empedrado";2026;347;3806;0,0911718339464004
"3902";7;"Maule";71;"Talca";7104;"Empedrado";2027;342;3802;0,0899526564965807
"3903";7;"Maule";71;"Talca";7104;"Empedrado";2028;344;3791;0,0907412292271169
"3904";7;"Maule";71;"Talca";7104;"Empedrado";2029;336;3784;0,0887949260042283
"3905";7;"Maule";71;"Talca";7104;"Empedrado";2030;340;3772;0,0901378579003181
"3906";7;"Maule";71;"Talca";7104;"Empedrado";2031;338;3758;0,0899414582224587
"3907";7;"Maule";71;"Talca";7104;"Empedrado";2032;334;3747;0,0891379770483053
"3908";7;"Maule";71;"Talca";7104;"Empedrado";2033;340;3728;0,0912017167381974
"3909";7;"Maule";71;"Talca";7104;"Empedrado";2034;336;3718;0,0903711672942442
"3910";7;"Maule";71;"Talca";7104;"Empedrado";2035;329;3713;0,0886075949367089
"3911";7;"Maule";71;"Talca";7105;"Maule";2002;2252;15474;0,145534444875275
"3912";7;"Maule";71;"Talca";7105;"Maule";2003;2423;17018;0,142378657891644
"3913";7;"Maule";71;"Talca";7105;"Maule";2004;2616;18647;0,140290663377487
"3914";7;"Maule";71;"Talca";7105;"Maule";2005;2837;20350;0,139410319410319
"3915";7;"Maule";71;"Talca";7105;"Maule";2006;3096;22116;0,139989148128052
"3916";7;"Maule";71;"Talca";7105;"Maule";2007;3370;23969;0,140598272768993
"3917";7;"Maule";71;"Talca";7105;"Maule";2008;3668;25903;0,141605219472648
"3918";7;"Maule";71;"Talca";7105;"Maule";2009;3990;27903;0,1429953768412
"3919";7;"Maule";71;"Talca";7105;"Maule";2010;4308;29989;0,143652672646637
"3920";7;"Maule";71;"Talca";7105;"Maule";2011;4628;32135;0,144017426482029
"3921";7;"Maule";71;"Talca";7105;"Maule";2012;4931;34329;0,143639488479128
"3922";7;"Maule";71;"Talca";7105;"Maule";2013;5191;36603;0,141818976586619
"3923";7;"Maule";71;"Talca";7105;"Maule";2014;5397;38961;0,138523138523139
"3924";7;"Maule";71;"Talca";7105;"Maule";2015;5582;41384;0,134883046588053
"3925";7;"Maule";71;"Talca";7105;"Maule";2016;5743;43832;0,131022996897244
"3926";7;"Maule";71;"Talca";7105;"Maule";2017;5919;46291;0,127865027759176
"3927";7;"Maule";71;"Talca";7105;"Maule";2018;6130;48711;0,125844265155714
"3928";7;"Maule";71;"Talca";7105;"Maule";2019;6311;51136;0,12341598873592
"3929";7;"Maule";71;"Talca";7105;"Maule";2020;6446;53554;0,120364491914703
"3930";7;"Maule";71;"Talca";7105;"Maule";2021;6559;55835;0,117471120265067
"3931";7;"Maule";71;"Talca";7105;"Maule";2022;6654;58022;0,114680638378546
"3932";7;"Maule";71;"Talca";7105;"Maule";2023;6739;60128;0,112077567855242
"3933";7;"Maule";71;"Talca";7105;"Maule";2024;6827;62148;0,109850679024265
"3934";7;"Maule";71;"Talca";7105;"Maule";2025;6944;64053;0,108410222784257
"3935";7;"Maule";71;"Talca";7105;"Maule";2026;7091;65842;0,107697214543908
"3936";7;"Maule";71;"Talca";7105;"Maule";2027;7260;67527;0,107512550535341
"3937";7;"Maule";71;"Talca";7105;"Maule";2028;7468;69086;0,108097154271488
"3938";7;"Maule";71;"Talca";7105;"Maule";2029;7637;70603;0,108168208149795
"3939";7;"Maule";71;"Talca";7105;"Maule";2030;7832;72009;0,108764182254996
"3940";7;"Maule";71;"Talca";7105;"Maule";2031;8038;73335;0,109606599850003
"3941";7;"Maule";71;"Talca";7105;"Maule";2032;8263;74566;0,110814580371751
"3942";7;"Maule";71;"Talca";7105;"Maule";2033;8443;75777;0,111419032160154
"3943";7;"Maule";71;"Talca";7105;"Maule";2034;8539;77000;0,110896103896104
"3944";7;"Maule";71;"Talca";7105;"Maule";2035;8578;78217;0,109669253487094
"3945";7;"Maule";71;"Talca";7106;"Pelarco";2002;889;6677;0,133143627377565
"3946";7;"Maule";71;"Talca";7106;"Pelarco";2003;888;6746;0,131633560628521
"3947";7;"Maule";71;"Talca";7106;"Pelarco";2004;892;6811;0,130964616062252
"3948";7;"Maule";71;"Talca";7106;"Pelarco";2005;906;6861;0,132050721469174
"3949";7;"Maule";71;"Talca";7106;"Pelarco";2006;925;6912;0,133825231481481
"3950";7;"Maule";71;"Talca";7106;"Pelarco";2007;938;6970;0,134576757532281
"3951";7;"Maule";71;"Talca";7106;"Pelarco";2008;959;7027;0,136473601821545
"3952";7;"Maule";71;"Talca";7106;"Pelarco";2009;980;7086;0,138300874964719
"3953";7;"Maule";71;"Talca";7106;"Pelarco";2010;993;7155;0,138784067085954
"3954";7;"Maule";71;"Talca";7106;"Pelarco";2011;1010;7220;0,1398891966759
"3955";7;"Maule";71;"Talca";7106;"Pelarco";2012;1017;7296;0,139391447368421
"3956";7;"Maule";71;"Talca";7106;"Pelarco";2013;1017;7374;0,137917005695688
"3957";7;"Maule";71;"Talca";7106;"Pelarco";2014;1007;7469;0,13482393894765
"3958";7;"Maule";71;"Talca";7106;"Pelarco";2015;996;7578;0,131433095803642
"3959";7;"Maule";71;"Talca";7106;"Pelarco";2016;982;7685;0,127781392322707
"3960";7;"Maule";71;"Talca";7106;"Pelarco";2017;970;7796;0,124422780913289
"3961";7;"Maule";71;"Talca";7106;"Pelarco";2018;965;7908;0,12202832574608
"3962";7;"Maule";71;"Talca";7106;"Pelarco";2019;955;8024;0,119017946161515
"3963";7;"Maule";71;"Talca";7106;"Pelarco";2020;938;8145;0,115162676488643
"3964";7;"Maule";71;"Talca";7106;"Pelarco";2021;927;8244;0,112445414847162
"3965";7;"Maule";71;"Talca";7106;"Pelarco";2022;908;8345;0,108807669263032
"3966";7;"Maule";71;"Talca";7106;"Pelarco";2023;894;8437;0,105961834775394
"3967";7;"Maule";71;"Talca";7106;"Pelarco";2024;882;8525;0,103460410557185
"3968";7;"Maule";71;"Talca";7106;"Pelarco";2025;870;8612;0,101021830004645
"3969";7;"Maule";71;"Talca";7106;"Pelarco";2026;867;8688;0,099792817679558
"3970";7;"Maule";71;"Talca";7106;"Pelarco";2027;866;8760;0,0988584474885845
"3971";7;"Maule";71;"Talca";7106;"Pelarco";2028;871;8824;0,0987080689029918
"3972";7;"Maule";71;"Talca";7106;"Pelarco";2029;873;8887;0,0982333745921008
"3973";7;"Maule";71;"Talca";7106;"Pelarco";2030;881;8945;0,0984907769703745
"3974";7;"Maule";71;"Talca";7106;"Pelarco";2031;879;9011;0,0975474420153146
"3975";7;"Maule";71;"Talca";7106;"Pelarco";2032;895;9056;0,0988295053003534
"3976";7;"Maule";71;"Talca";7106;"Pelarco";2033;896;9112;0,0983318700614574
"3977";7;"Maule";71;"Talca";7106;"Pelarco";2034;891;9178;0,0970799738505121
"3978";7;"Maule";71;"Talca";7106;"Pelarco";2035;884;9239;0,0956813507955406
"3979";7;"Maule";71;"Talca";7107;"Pencahue";2002;963;7373;0,130611691306117
"3980";7;"Maule";71;"Talca";7107;"Pencahue";2003;948;7389;0,128298822574097
"3981";7;"Maule";71;"Talca";7107;"Pencahue";2004;944;7395;0,127653820148749
